stop_id,stop_name,stop_lat,stop_lon,location_type
601,Martin Way and Lilly [wb],47.047298,-122.845215,0
602,Martin Way and Mary Elder [wb],47.04705,-122.84845,0
603,4th and Chambers [wb],47.046139,-122.86895,0
604,Pacific and Sawyer [wb],47.046432,-122.872009,0
605,State and Turner [wb],47.046963,-122.876755,0
606,State and McCormick [wb],47.047005,-122.87973,0
607,State and Central [wb],47.046925,-122.88298,0
608,State and Bethel [wb],47.04689,-122.884964,0
609,Marvin and Martin Way [sb],47.0546,-122.764755,0
610,Marvin and 3rd [sb],47.052624,-122.764755,0
611,Marvin and Steilacoom [sb],47.048115,-122.764893,0
612,Steilacoom and Marvin [eb],47.046989,-122.763069,0
613,Steilacoom and Lava [eb],47.047947,-122.756393,0
614,Steilacoom and Pine Crest [eb],47.049221,-122.752151,0
615,Steilacoom and Flemming [eb],47.051022,-122.746773,0
616,Deerbush and Steilacoom [sb],47.051468,-122.741669,0
617,Deerbush and 7th [sb],47.049606,-122.741119,0
618,Deerbush and Meadows ES [sb],47.047722,-122.741631,0
619,Deerbush and Schonberg [sb],47.04628,-122.742798,0
620,Deerbush and Shadberry [sb],47.04475,-122.744675,0
621,Deerbush and Rockcress [sb],47.042534,-122.744347,0
622,Deerbush and Clover [sb],47.040512,-122.742813,0
623,Deerbush and Goldenrod [sb],47.03915,-122.742233,0
624,Rockcress and Deerbush [sb],47.03812,-122.741142,0
625,Rockcress and Pacific,47.037079,-122.74276,0
626,Pacific and Rockcress,47.036552,-122.745438,0
627,Pacific and Chatham [wb],47.036915,-122.750854,0
628,Pacific and 15th [wb],47.037033,-122.758278,0
629,Pacific and Sitka [wb],47.038052,-122.760956,0
630,Marvin and 9th [nb],47.040215,-122.764824,0
631,Marvin and 8th [nb],47.043224,-122.764801,0
632,Marvin and Steilacoom [nb],47.048157,-122.764565,0
633,Marvin and 3rd [nb],47.052654,-122.764465,0
634,Marvin and Martin Way [nb],47.055065,-122.76442,0
635,Pacific and Phoenix [eb],47.044327,-122.864143,0
636,Pacific and Devoe [eb],47.043407,-122.861534,0
637,Pacific and Pattison,47.042675,-122.857635,0
638,Pacific and Fones [eb],47.041695,-122.845863,0
639,6th and Golf Club [eb],47.043251,-122.827782,0
640,6th and College [eb],47.043213,-122.823883,0
641,College and Woodland Square [sb],47.040508,-122.823387,0
642,College and Pacific [sb],47.03841,-122.82341,0
643,College and 14th [sb],47.033894,-122.82338,0
644,College and 15th [sb],47.032425,-122.823364,0
645,College and 17th [sb],47.030518,-122.823387,0
646,College and 22nd,47.028015,-122.823387,0
647,College and 23rd [sb],47.026131,-122.823395,0
648,College and 26th [sb],47.023613,-122.82338,0
649,College and 29th [sb],47.020939,-122.823341,0
650,College and Montclair [sb],47.018734,-122.823273,0
651,College and 33rd [sb],47.017128,-122.823273,0
652,College and 37th [sb],47.014042,-122.823341,0
653,College and 39th [sb],47.011219,-122.823265,0
654,College and 45th [sb],47.006069,-122.823334,0
655,College and Lacey Park Apts,47.00322,-122.823364,0
656,College and Corporate Center Dr,47.000809,-122.823326,0
657,College and Yelm Hwy,46.998051,-122.823349,0
659,Yelm Hwy and Mountain Green [eb],46.996143,-122.815002,0
660,Yelm Hwy and Titleist [eb],46.996075,-122.80912,0
661,Yelm Hwy and Ruddell [sb],46.994247,-122.807335,0
662,Yelm Hwy and Compton [eb],46.99144,-122.801102,0
663,AMTRAK Station,46.991245,-122.794434,0
664,Yelm Hwy and Compton [wb],46.991379,-122.799866,0
665,Yelm Hwy and Ruddell [nb],46.994492,-122.807198,0
666,Yelm Hwy and Mt. Olympus [wb],46.996288,-122.811607,0
667,Yelm Hwy and Mountain Green [wb],46.996334,-122.815666,0
668,College and Yelm Hwy,46.997982,-122.823021,0
669,College and Firwood Grove [nb],47.001648,-122.823036,0
670,College and Lacey Park Apts [nb],47.003246,-122.823036,0
671,College and College Pointe Apts [nb],47.006008,-122.823029,0
672,College and 45th [nb],47.008144,-122.823067,0
673,College and 39th [nb],47.011417,-122.823051,0
674,College and 37th [nb],47.014648,-122.823029,0
675,College and College Park [nb],47.017178,-122.823097,0
676,College and 31st [nb],47.019146,-122.823105,0
677,College and Belair [nb],47.020962,-122.823151,0
678,College and 26th [nb],47.024139,-122.823212,0
679,College and 24th [nb],47.026253,-122.823219,0
680,College and 22nd,47.02803,-122.823189,0
681,College and 18th [nb],47.030766,-122.823189,0
682,College and 16th [nb],47.032379,-122.823196,0
683,College and 14th [nb],47.034168,-122.823189,0
684,College and Pacific [nb],47.037964,-122.823135,0
685,College and Woodland Square [nb],47.040432,-122.823166,0
686,6th and College [wb],47.043377,-122.825142,0
687,6th and Golf Club [wb],47.04335,-122.828293,0
688,Pacific and Lilly [wb],47.041931,-122.845009,0
689,Pacific and Pattison,47.04298,-122.858276,0
690,Pacific and Devoe [wb],47.043522,-122.861206,0
691,Ruddell and 14th [sb],47.033638,-122.818047,0
692,Ruddell and 16th [sb],47.031456,-122.817169,0
693,Ruddell and 19th [sb],47.029873,-122.815483,0
694,Ruddell and 22nd [sb],47.026775,-122.812141,0
695,25th and Sycamore [eb],47.025105,-122.809975,0
696,25th and Angela [eb],47.025078,-122.808136,0
697,25th and 25th Lp [eb],47.02507,-122.805893,0
698,Lilac and Shady Lane [nb],47.026493,-122.804115,0
699,22nd and Lilac,47.02795,-122.804451,0
701,22nd and Sycamore [wb],47.027786,-122.812035,0
702,Ruddell and 27th [sb],47.02322,-122.810532,0
703,Ruddell and 30th [sb],47.020569,-122.810326,0
704,Ruddell and Ruddell Lp [sb],47.017479,-122.810112,0
705,Ruddell and Koala [sb],47.014324,-122.808792,0
706,Ruddell and 39th [sb],47.012272,-122.808708,0
707,Ruddell and 40th Ct [sb],47.00967,-122.808685,0
708,Ruddell and 45th,47.007408,-122.808411,0
709,Ruddell and 50th [sb],47.002171,-122.807648,0
710,Ruddell and 54th [sb],46.999496,-122.807419,0
711,Ruddell and Yelm Hwy [sb],46.996914,-122.807442,0
712,Corporate Center and College,47.000614,-122.824089,0
713,Corporate Center and Intelco N [wb],46.999992,-122.827309,0
714,Corporate Center and Intelco S [sb],46.997944,-122.828812,0
715,Ruddell and Yelm Hwy [nb],46.996998,-122.807213,0
716,Ruddell and 54th [nb],47.000053,-122.807098,0
717,Ruddell and 50th [nb],47.003345,-122.807785,0
718,Ruddell and 45th,47.007553,-122.808128,0
719,Ruddell and Mullen [nb],47.009598,-122.808449,0
720,Ruddell and 39th [nb],47.012394,-122.808502,0
721,Ruddell and 37th [nb],47.014675,-122.808746,0
722,Ruddell and 32nd Ct [nb],47.018089,-122.810226,0
723,Ruddell and 30th [nb],47.020927,-122.810165,0
724,Ruddell and 27th [nb],47.023403,-122.81041,0
725,Ruddell and 22nd [nb],47.028027,-122.813271,0
726,Ruddell and Gemini [nb],47.030174,-122.815567,0
727,Ruddell and 16th [nb],47.031994,-122.817451,0
728,Ruddell and 14th [nb],47.033672,-122.817879,0
729,Ruddell and Pacific [nb],47.036449,-122.817886,0
730,Golf Club and 10th  [sb],47.039009,-122.828751,0
732,Lacey Blvd and Lacey Village [eb],47.036388,-122.825615,0
733,Lacey Blvd and Violet [eb],47.03548,-122.821678,0
734,Lacey Blvd and Church [eb],47.034786,-122.816513,0
735,Lacey Blvd and Alder [eb],47.035309,-122.813576,0
736,Lacey Blvd and Lebanon [eb],47.035908,-122.810127,0
737,Lacey Blvd and Clearbrook,47.036381,-122.80748,0
738,Carpenter and Pacific [sb],47.037014,-122.800758,0
740,Carpenter and Diamond [eb],47.033707,-122.797852,0
741,Carpenter and Roo-Lan [sb],47.032726,-122.791512,0
742,Carpenter and Sierra [sb],47.030483,-122.79158,0
743,Carpenter and Holmes Island [sb],47.026966,-122.791634,0
744,Carpenter and Long Lake Park,47.022655,-122.791649,0
745,Carpenter and Stanfield [sb],47.019558,-122.788261,0
746,Carpenter and Carpenter Lp [sb],47.019516,-122.784065,0
747,Carpenter and Vista Village [sb],47.016735,-122.780853,0
748,Carpenter and 38th [sb],47.012741,-122.780777,0
749,Carpenter and 41st [sb],47.009811,-122.780701,0
750,Carpenter and 45th [sb],47.006992,-122.780563,0
751,Carpenter and Mullen [sb],47.005058,-122.780464,0
752,Mullen and Timberline Dr [wb],47.005451,-122.784668,0
753,Mullen and Glen Terra [wb],47.005047,-122.787979,0
754,Mullen and Rumac [wb],47.00452,-122.790604,0
755,Mullen and Fire Station [wb],47.004471,-122.79644,0
756,Mullen and Timberline HS [wb],47.006649,-122.801201,0
757,Mullen and Ruddell [wb],47.008671,-122.804451,0
758,Mullen and Ruddell [eb],47.008991,-122.806976,0
759,Mullen and Timberline HS [eb],47.006519,-122.801262,0
760,Mullen and Fire Station [eb],47.004387,-122.796623,0
761,Mullen and Rumac [eb],47.004391,-122.790588,0
762,Mullen and Glen Terra [eb],47.005001,-122.787849,0
763,Mullen and Timberline Dr [eb],47.005173,-122.783691,0
765,Carpenter and 45th [nb],47.006943,-122.780342,0
766,Carpenter and 41st [nb],47.009773,-122.780579,0
767,Carpenter and 38th [nb],47.012386,-122.780632,0
768,Carpenter and Vista Village [nb],47.016815,-122.780769,0
769,Carpenter and Carpenter Lp [nb],47.019588,-122.784264,0
770,Carpenter and Stanfield [nb],47.019627,-122.788124,0
771,Carpenter and Long Lake Park,47.023209,-122.791489,0
772,Carpenter and Holmes Island [nb],47.027168,-122.791489,0
773,Carpenter and Sierra [nb],47.030521,-122.791405,0
774,Carpenter and Roo-Lan [nb],47.03297,-122.791298,0
775,Carpenter and Diamond [nb],47.033882,-122.797005,0
776,Pacific and Carpenter [wb],47.037624,-122.80127,0
777,Golf Club and 10th [nb],47.039387,-122.828598,0
778,Adams and 4th [sb],47.044807,-122.898026,0
779,Adams and Legion [sb],47.043266,-122.897758,0
780,Union and Jefferson [eb],47.039276,-122.894951,0
781,Union and Eastside,47.039776,-122.887901,0
782,Eastside and 18th [sb],47.032784,-122.886978,0
783,22nd and Boundary [eb],47.029537,-122.883629,0
784,22nd and Fir [eb],47.029373,-122.876648,0
785,22nd and Cain [eb],47.029358,-122.874184,0
786,22nd and Nut Tree [eb],47.02903,-122.870392,0
788,22nd and Boulevard [eb],47.028969,-122.866676,0
789,Boulevard and Holly [sb],47.027328,-122.865211,0
790,Boulevard and Fox [sb],47.025143,-122.86525,0
791,Boulevard and Washington MS [sb],47.020359,-122.865257,0
792,Boulevard and Morse-Merryman [sb],47.018406,-122.86525,0
793,Boulevard and Log Cabin [sb],47.016079,-122.865311,0
794,Boulevard and 42nd [sb],47.009747,-122.865349,0
795,Wilderness and Boulevard [eb],47.007946,-122.863823,0
796,Yelm Hwy and Fair Oaks [eb],46.986069,-122.777657,0
797,Yelm Hwy and Spurgeon Creek [eb],46.984516,-122.768219,0
798,Yelm Hwy and Meridian,46.985474,-122.741859,0
799,Yelm Hwy and Johnson [eb],46.985245,-122.722519,0
800,Yelm Hwy and Rehklau [eb],46.98698,-122.716965,0
801,Yelm Hwy and Braywood [eb],46.993645,-122.706551,0
802,Yelm Hwy and Ruth [eb],47.004292,-122.69799,0
803,Yelm Hwy and SR 510 [eb],47.008698,-122.688858,0
805,Yelm Hwy/SR 510 and Red Wind Casino,47.000729,-122.667282,0
807,Yelm Hwy/SR 510 and Southworth ES [sb],46.970852,-122.642532,0
808,Yelm Hwy/SR 510 and Mudd Run [sb],46.965363,-122.633987,0
809,Yelm Hwy/SR 510 and Burnett [sb],46.953209,-122.627388,0
810,Yelm Ave/SR 510 and 93rd [eb],46.951996,-122.625198,0
811,Yelm Ave/SR 510 and Yelm HS,46.950176,-122.621857,0
812,Yelm Ave/SR 510 and Berry Valley [eb],46.946091,-122.614243,0
813,Yelm Ave/SR 510 and Edwards [eb],46.943256,-122.609039,0
814,Yelm Ave/SR 507 and 3rd [eb],46.940807,-122.604584,0
817,Creek and Yelm Post Office [sb],46.935574,-122.590088,0
818,Yelm Ave/SR 510 and Edwards [wb],46.943485,-122.609177,0
819,Yelm Ave/SR 510 and Cullens [wb],46.946869,-122.615379,0
820,Yelm Ave/SR 510 and Yelm HS,46.95031,-122.621864,0
821,Yelm Ave/SR 510 and 93rd [wb],46.952366,-122.62561,0
822,Yelm Hwy/SR 510 and Burnett [nb],46.953648,-122.627953,0
823,Yelm Hwy/SR 510 and Mudd Run [nb],46.964096,-122.63266,0
824,Yelm Hwy/SR 510 and Southworth ES [nb],46.970352,-122.641357,0
826,Yelm Hwy/SR 510 and Red Wind Casino,47.001316,-122.66835,0
828,Yelm Hwy and SR 510 [wb],47.008739,-122.688972,0
829,Yelm Hwy and Gallup [wb],47.004517,-122.697922,0
830,Yelm Hwy and Braywood [wb],46.993378,-122.707047,0
831,Yelm Hwy and Rehklau [wb],46.986645,-122.717812,0
832,Yelm Hwy and Lake St. Clair [wb],46.985306,-122.723213,0
833,Yelm Hwy and Meridian,46.985569,-122.740402,0
834,Yelm Hwy and Spurgeon Creek [wb],46.984776,-122.769424,0
835,Yelm Hwy and Fair Oaks [wb],46.986286,-122.778,0
836,Tumwater Blvd and Terminal [eb],46.980572,-122.909622,0
837,22nd and Fir [wb],47.029469,-122.876923,0
838,22nd and Boundary [wb],47.029625,-122.883545,0
839,22nd and Myrtle [wb],47.029057,-122.866447,0
840,22nd and Brown [wb],47.029076,-122.870079,0
841,22nd and Wilson [wb],47.029453,-122.873863,0
842,Adams and Legion [nb],47.043686,-122.89769,0
843,Adams and 4th [nb],47.045391,-122.897911,0
844,Boulevard and 24th [nb],47.027859,-122.865051,0
845,Boulevard and 28th [nb],47.025005,-122.865044,0
846,Boulevard and 31st Ct [nb],47.020386,-122.865074,0
847,Boulevard and Morse-Merryman [nb],47.018555,-122.865128,0
848,Boulevard and 41st Way [nb],47.009361,-122.86512,0
849,Boulevard and Log Cabin [nb],47.0159,-122.865128,0
850,Wilderness and Boulevard [wb],47.008022,-122.863838,0
851,Eastside and 18th [nb],47.033062,-122.88678,0
852,Eastside and 12th [nb],47.037769,-122.88726,0
853,Union and Eastside,47.039909,-122.888168,0
854,Union and Cherry [wb],47.039513,-122.893967,0
855,Union and Plum [wb],47.039719,-122.890892,0
856,Black Lake and Abalon Pointe Apts [nb],47.042439,-122.928322,0
857,Crosby and Westbury Lane [nb],47.020882,-122.926132,0
858,Barnes and Blue Sky [nb],47.01651,-122.918335,0
859,Kaiser and Driftwood [wb],47.072102,-122.95575,0
860,Linwood and G Street [wb],47.00737,-122.916389,0
861,Yelm Ave/SR 507 and 3rd [nb],46.940556,-122.603867,0
862,Sleater Kinney and 21st [sb],47.02829,-122.833839,0
864,Evergreen Park Dr and EPD Park  [wb],47.029633,-122.920708,0
865,Evergreen Park Dr and EPD Park [eb],47.029202,-122.920914,0
866,Martin Way and Galaxy [eb],47.055901,-122.768341,0
867,Martin Way and K-Mart [eb],47.047974,-122.8311,0
868,Martin Way P&R,47.04987,-122.815125,0
869,4th and Simmons [wb],47.044563,-122.907219,0
870,State and Columbia [wb],47.045712,-122.902855,0
871,4th and Simmons [eb],47.044472,-122.906227,0
872,Israel and Linderson [wb],46.985485,-122.920067,0
873,Deschutes and 5th [nb],47.043091,-122.91098,0
874,Deschutes and 5th [sb],47.043198,-122.910957,0
875,5th and Deschutes [eb],47.043552,-122.907532,0
876,Cooper Point and Caton [wb],47.029358,-122.927917,0
877,Cooper Point and Caton [eb],47.029179,-122.928986,0
878,St. Francis House and 12th [sb],47.055569,-122.847511,0
879,Wilderness and 2811 Wilderness Dr [eb],47.007645,-122.860291,0
880,Wilderness and Wilderness Lp [eb],47.007359,-122.856461,0
881,Wilderness and Donnelly [eb],47.005367,-122.852486,0
882,Donnelly and Canady [eb],47.004131,-122.852814,0
883,Donnelly and Edgeworth [eb],47.003017,-122.848259,0
884,Donnelly and Wiggins [eb],47.002705,-122.844627,0
885,Yelm Ave/SR 507 and Prairie Park Ln [nb],46.939079,-122.601128,0
886,Donnelly and Wiggins [wb],47.002819,-122.845367,0
887,Donnelly and Edgeworth [wb],47.00309,-122.848885,0
888,Donnelly and Canady [wb],47.004501,-122.852646,0
889,Wilderness and Donnelly [wb],47.005386,-122.852371,0
890,Wilderness and Wilderness Ct [wb],47.007446,-122.856514,0
891,Wilderness and 2808 Wilderness Dr [wb],47.007664,-122.860428,0
892,Pacific and Carpenter [eb],47.037693,-122.799782,0
893,Pacific and Lake Lois,47.040192,-122.793915,0
894,Pacific and Kinwood [eb],47.040901,-122.790932,0
895,Pacific and Ranger [eb],47.041801,-122.78476,0
896,Pacific and Union Mills [eb],47.042088,-122.780685,0
897,Pacific and Skyridge [eb],47.040279,-122.775269,0
898,Pacific and Marvin [eb],47.039371,-122.767441,0
899,Marvin and Scarlet Oak [sb],47.037067,-122.765022,0
900,Marvin and 19th [sb],47.029663,-122.764946,0
901,Marvin and 25th [sb],47.024654,-122.767471,0
902,Lake Forest and Fordham,47.020279,-122.762253,0
904,Lake Forest and Lake Forest Ct [eb],47.014221,-122.762154,0
905,Lake Forest and Carnegie [eb],47.013985,-122.759026,0
906,Marvin and 44th [sb],47.0075,-122.754448,0
907,Marvin and Mullen [sb],47.003784,-122.754494,0
908,Mullen and Indian Summer [eb],47.003193,-122.75045,0
909,Tri-Lake Drive and Tri-Lake Lp,47.001751,-122.741707,0
910,Mullen and Tri-Lake [wb],47.003269,-122.742226,0
911,Mullen and Indian Summer Drive [wb],47.003277,-122.750221,0
912,Marvin and Mullen [nb],47.003742,-122.754349,0
913,Marvin and 44th [nb],47.007748,-122.75428,0
914,Lake Forest and Carnegie [wb],47.014099,-122.759109,0
915,Lake Forest and Creighton [wb],47.013912,-122.760078,0
916,Lake Forest and Marquette [nb],47.017235,-122.762924,0
917,Lake Forest and Fordham,47.019779,-122.762749,0
918,Marvin and Terri [nb],47.026348,-122.766808,0
919,Marvin and 19th [nb],47.029587,-122.764725,0
920,Marvin and Sweetbriar [nb],47.035713,-122.764755,0
921,Pacific and Marvin [wb],47.039543,-122.769989,0
922,Pacific and Oakcrest [wb],47.040565,-122.775818,0
923,Pacific and Steilacoom [wb],47.041935,-122.779694,0
924,Pacific and Ranger [wb],47.041824,-122.785614,0
925,Pacific and Kinwood [wb],47.041004,-122.791916,0
926,Pacific and Lake Lois [wb],47.0401,-122.794533,0
927,Pacific and Bowker [wb],47.037071,-122.810318,0
928,Pacific and St. Martin's College [wb],47.037224,-122.816391,0
929,Pacific and College [wb],47.037716,-122.824982,0
930,Galaxy and 14th [sb],47.059944,-122.769531,0
931,4th and Chestnut [eb],47.04533,-122.89447,0
939,Black Lake and Ken Lake,47.030373,-122.94313,0
940,Capitol and 21st [sb],47.029892,-122.900917,0
941,Capitol and State [nb],47.046001,-122.901756,0
942,Columbia and State [sb],47.045914,-122.90316,0
943,Lacey Blvd and Ruddell [eb],47.034779,-122.818703,0
944,Legion and Central [eb],47.044315,-122.881401,0
945,Legion and Central [wb],47.044395,-122.881287,0
946,Israel and Old Israel [eb],46.985725,-122.926323,0
947,Israel and Old Israel [wb],46.985832,-122.926559,0
948,Tumwater Blvd and New Market [eb],46.979607,-122.91552,0
951,Kenyon and Harrison [sb],47.045155,-122.934387,0
952,Tumwater Blvd and Cleanwater [eb],46.982109,-122.906944,0
953,Marvin and 15th [sb],47.033249,-122.764954,0
954,Marvin and 15th [nb],47.033424,-122.764687,0
955,Marvin and Walthew [sb],47.021301,-122.764069,0
956,Marvin and Walthew [nb],47.022781,-122.766029,0
957,Lake Forest and Oxford [eb],47.014175,-122.755539,0
958,Lake Forest and Oxford [wb],47.014435,-122.756104,0
959,Martin Way and Carpenter,47.050507,-122.797203,0
960,Martin Way and Kinwood [wb],47.051441,-122.791901,0
962,21st and Black Lake Apts [wb],47.029034,-122.94223,0
963,North and Henderson [wb],47.016636,-122.879791,0
964,S. 2nd and F [sb],47.011009,-122.906807,0
965,S. 2nd and F [nb],47.011539,-122.906647,0
966,Tumwater Square [sb],47.018105,-122.898788,0
967,Cherry Ln and State Capitol Bldg [sb],47.036331,-122.90387,0
968,11th and Columbia [wb],47.038109,-122.903282,0
969,14th and Columbia [eb],47.035404,-122.902916,0
972,Yelm Ave/507 and Nisqually Plaza,46.936256,-122.595825,0
1009,7th and Woodland Square [eb],47.041397,-122.826782,0
1010,7th and Woodland Square [wb],47.041492,-122.826836,0
1011,Woodland Square and 6th [wb],47.042622,-122.82473,0
1012,Woodland Square and 6th [eb],47.042534,-122.825386,0
1015,Pacific Hwy and Bridgeport [nb],47.149563,-122.503662,0
1017,SR512 P&R,47.160919,-122.483109,0
1018,Tacoma Mall Transit Station,47.214142,-122.469872,0
1019,Tacoma Dome Station,47.24073,-122.426147,0
1020,Pacific and State History Museum [nb],47.244919,-122.436363,0
1021,Pacific and S. 15th [nb],47.249882,-122.437721,0
1022,Commerce and 10th [nb],47.254009,-122.43943,0
1023,Commerce and 10th [sb],47.253494,-122.439445,0
1024,Pacific and S. 14th [sb],47.250053,-122.438034,0
1025,Pacific and UW Tacoma [sb],47.24493,-122.436897,0
1027,Capitol and Tumwater Blvd [nb],46.984818,-122.906647,0
1028,Friendly Grove and Friendly Grove Park [nb],47.065872,-122.871368,0
1029,4th and Water [eb],47.044594,-122.904648,0
1030,RW Johnson and 29th [nb],47.022209,-122.93914,0
1031,Circle Ln and Sleater Kinney [sb],47.028908,-122.833328,0
1032,Ruddell and Rainier Vista Park [sb],47.00362,-122.808075,0
1033,Ruddell and 25th [nb],47.024975,-122.810623,0
1034,Pacific and Auto Zone [wb],47.038204,-122.798637,0
1035,Pacific and Ulery,47.036938,-122.805008,0
1036,Wiggins and Yelm Hwy [sb],46.999268,-122.844414,0
1037,Wiggins and Yelm Hwy [nb],46.999306,-122.844284,0
1039,Capitol and Olympia [sb],47.046349,-122.902,0
1040,14th and Capitol [wb],47.035526,-122.902046,0
1041,14th and Columbia [wb],47.035507,-122.903046,0
1042,Cherry Ln and State Capitol Bldg [nb],47.036697,-122.903725,0
1043,11th and Columbia [eb],47.038029,-122.902512,0
1044,11th and Capitol [eb],47.037971,-122.900017,0
1045,11th and Franklin [eb],47.03796,-122.89859,0
1047,11th and Franklin [wb],47.038101,-122.898117,0
1048,11th and Capitol [wb],47.038094,-122.900421,0
1049,14th and Capitol [eb],47.035473,-122.901375,0
1050,Capitol and 5th [nb],47.04417,-122.90152,0
1052,Meridian and Orion [nb],47.068291,-122.741417,0
1053,Meridian and Quinault [sb],47.063934,-122.741608,0
1054,Martin Way and Meridian,47.061504,-122.741478,0
1055,Martin Way and River Ridge HS [wb],47.059921,-122.749229,0
1056,Martin Way and Blackhawk [wb],47.059132,-122.753288,0
1057,Martin Way and Hoh [wb],47.058609,-122.755936,0
1058,Martin Way and Wildwood MHP [wb],47.057945,-122.759171,0
1059,Martin Way and Best Buy [wb],47.057434,-122.761833,0
1071,Yelm Hwy and Ronald Ln [eb],46.99612,-122.825813,0
1074,Pacific and 24th [nb],47.2402,-122.435455,0
1076,Galaxy and Martin Way [sb],47.057102,-122.769287,0
1077,Cooper Point and Harrison [sb],47.048779,-122.941422,0
1079,S. 7th and Ebbets [sb],47.011322,-122.913025,0
1080,Commerce and 13th [nb],47.251781,-122.438957,0
1081,Commerce and 11th [sb],47.252384,-122.43924,0
1082,Rainier Rd and Whitman [sb],46.995049,-122.823334,0
1083,Rainier Rd and 66th [sb],46.988659,-122.823135,0
1084,Balustrade and Compass [eb],46.986858,-122.819992,0
1085,Balustrade and Prism [eb],46.986866,-122.816299,0
1086,Balustrade and Flute [eb],46.985909,-122.813156,0
1087,Balustrade and Ruddell [eb],46.986481,-122.806015,0
1088,Balustrade and Delaware [eb],46.989891,-122.800179,0
1089,Balustrade and Delaware [wb],46.99012,-122.800323,0
1090,Balustrade and Ruddell [wb],46.986729,-122.806015,0
1091,Balustrade and Breeze [wb],46.985401,-122.811516,0
1092,Balustrade and Prism [wb],46.987053,-122.816048,0
1093,Balustrade and Compass [wb],46.987057,-122.819763,0
1094,Rainier Rd and 66th [nb],46.98893,-122.823006,0
1095,Rainier Rd and Rainier Lp [nb],46.994686,-122.823105,0
1097,Corporate Center Dr and Yelm Hwy [nb],46.996948,-122.828445,0
1098,Corporate Center Dr and College [eb],47.00034,-122.824356,0
1099,Tumwater Blvd and Israel Rd [eb],46.983456,-122.904518,0
1100,Israel and Nikolas,46.985458,-122.904114,0
1102,S. 5th and Linwood [nb],47.007507,-122.910431,0
1103,SR 510 and Yelm Ave/SR 507 [nb],46.933628,-122.579292,0
1105,Galaxy and Martin Way [nb],47.058037,-122.769066,0
1106,Corporate Center Dr and Tiffani Ln [eb],47.000011,-122.826118,0
1114,Maple Park and Jefferson [wb],47.034004,-122.896332,0
1118,Elizabeth and 14th [sb],47.033562,-122.844345,0
1119,Pacific Hwy and Lakewood Station [nb],47.152485,-122.498695,0
1120,Pacific Hwy and Lakewood Station [sb],47.152714,-122.498947,0
1121,Yelm Ave/SR510 and Tahoma Blvd [eb],46.947662,-122.617165,0
1122,Yelm Ave/SR510 and Killion [wb],46.94817,-122.617851,0
1123,Creek and Yelm Ave/SR507 [sb],46.933773,-122.590164,0
1127,Israel and Linderson [eb],46.985336,-122.920609,0
1128,Pacific and Webb [wb],47.037319,-122.82151,0
1129,Pacific and Ulery,47.036892,-122.804474,0
1130,RW Johnson and Mottman,47.023808,-122.939102,0
1131,Marvin and 22nd [sb],47.027576,-122.766487,0
1133,21st and Alpha [eb],47.027908,-122.829147,0
1134,Yelm Hwy and Rainer Rd [eb],46.996136,-122.822212,0
1135,Balustrade and 66th [eb],46.987671,-122.803368,0
1136,Balustrade and 66th [wb],46.987644,-122.80394,0
1138,Sleater-Kinney and 15th Ln (sb),47.034004,-122.833855,0
1139,RW Johnson and 29th [sb],47.020542,-122.939346,0
1140,Littlerock and Miner [sb],46.986214,-122.931755,0
1144,Puget and State [nb],47.047134,-122.887215,0
1145,Yelm Hwy and Englewood [eb},46.98539,-122.746277,0
1146,Yelm Hwy and Englewood [wb],46.985561,-122.747147,0
1147,Yelm Ave/507 and Clark [eb],46.936508,-122.59671,0
1148,Yelm Ave/507 and Morris [eb],46.933117,-122.589821,0
1149,103rd and Grove [wb],46.938183,-122.584053,0
1150,103rd and Creek [wb],46.938354,-122.589211,0
1151,Yelm Ave/507 and 103rd [wb],46.938148,-122.599365,0
1152,Israel and Littlerock Rd [wb],46.985519,-122.931404,0
1153,24th and Pacific [eb],47.240063,-122.434601,0
1154,Littlerock and Kingswood [nb],46.994991,-122.92144,0
1155,Union and Fir [eb],47.040058,-122.876999,0
1156,Union and Fir [wb],47.040138,-122.876999,0
1157,Wiggins and Landview [nb],47.001354,-122.844299,0
1158,Yelm Hwy and Braywood Lane,46.999065,-122.701584,0
1159,Yelm Hwy and Braywood,46.998947,-122.702057,0
